,ms,IAW,IBW,ICW,VAY,VBY,VCY
38,4.7500004396438595776,2.195421329786612856,4.731295979431399846,-6.926775887869897079,0.028625879830204365072,0.066776583425449007534,-0.095385276359033187833
39,4.8749784027636048246,1.871376635506191424,4.982345292095128145,-6.845699032472773298,0.024203200008126407352,0.070081546719368636810,-0.094251371728774025734
40,5.0000261859744784209,1.555492563117407048,5.217417194203412666,-6.756633472246163526,0.019682564929745504832,0.073223810159554381608,-0.092906758805078632130
41,5.1250041490942236679,1.207136016118150220,5.419854385389939683,-6.667567912019553754,0.015130584169347659976,0.076188671951994143933,-0.091383778860893033252
42,5.2499821122139689149,0.866940091010530448,5.630450254306906076,-6.546037615145458359,0.010529625780798342720,0.079007495923913732841,-0.089586388115953272414
43,5.3750298954248425112,0.542725383774033244,5.841216095676589956,-6.400201258896543885,0.005945319785820526080,0.081632256214873628215,-0.087641991584895210526
44,5.5000078585445877582,0.210690080558050528,6.003199843116355067,-6.270512284749781946,0.001344361397271208824,0.084109998565712543639,-0.085503547416160991252
45,5.6249858216643330052,-0.121515235614007960,6.181500946016998930,-6.100369869126048393,-0.003288922225858080216,0.086377995321978861001,-0.083171055609750614592
46,5.7500336048752066015,-0.445559929894429392,6.343484693456764041,-5.914080071400162305,-0.007873228220835896856,0.088468590430499195890,-0.080627855509904006427
47,5.8750115679949518485,-0.802077098785323276,6.481162380157928511,-5.727790273674276217,-0.012506511843965185896,0.090330817672031608590,-0.077921969006753145100
48,5.9999895311146970955,-1.142273023892943048,6.602692683850931716,-5.525183121403057041,-0.017026167369783058968,0.092047987212644654406,-0.075071036794632226737
49,6.1249674942344423425,-1.450166487346166140,6.740370370552096186,-5.298439882200199339,-0.021562475289172432656,0.093538749125471391099,-0.071992735633315002750
50,6.2500152774453159388,-1.758059950799389232,6.837594613506498750,-5.071526670554161084,-0.026033153186838833328,0.094786441377298107608,-0.068817410653159700070
51,6.3749932405650611858,-2.098255875907009004,6.902524090444578784,-4.844613458908122829,-0.030455833008916791048,0.095871433775390939639,-0.065463718652514192116
52,6.4999712036848064328,-2.422300570187430436,6.967283594929941331,-4.609711542432598583,-0.034829535202843276368,0.096714336632084558019,-0.061997322215844653357
53,6.6250189868956800291,-2.738354655532290584,7.015895716407142613,-4.342344889309588714,-0.039090588852021375168,0.097362195688217676332,-0.058320217485738883093
54,6.7499969500154252761,-3.038087497093876620,7.064507837884343895,-4.050672176811759766,-0.043253687244896529168,0.097750323050137063400,-0.054545108898220912129
55,6.8749749131351705231,-3.345980960547099712,7.080655220892505160,-3.775316818859263906,-0.047352135168611739600,0.097977710797524179056,-0.050624954601732884129
56,7.0000226963460441194,-3.629392558325411636,7.096972576353383912,-3.499791488463587493,-0.051353607388587034680,0.097961048764310467995,-0.046655798376538755779
57,7.1250006594657893664,-3.904983560124238048,7.096972576353383912,-3.191971393863606010,-0.055209126276670942008,0.097750323050137063400,-0.042524935786614496274
58,7.2499786225855346134,-4.180404548966988688,7.064507837884343895,-2.900298681365777062,-0.058967669461014933984,0.097297507794564445154,-0.038345071267984136419
59,7.3750264057964082097,-4.447664915918102272,7.015895716407142613,-2.608625968867948114,-0.062596911707039038824,0.096649648738431326841,-0.034003500384623645409
60,7.5000043689161534567,-4.706934673933654572,6.959124917199501955,-2.284658492165814096,-0.066095873462180227080,0.095757739901697381811,-0.029661929501263154399
61,7.6249823320358987037,-4.933731957338734420,6.894365412714139408,-1.952532338191013534,-0.069351906181690112232,0.094689409536818260841,-0.025223334799064584696
62,7.7500301152467723,-5.176850484527088380,6.797141169759736844,-1.636553566318365507,-0.072592266060191526216,0.093344685444511697565,-0.020768079441105940874
63,7.875008078366517547,-5.403647767932168228,6.699916926805334280,-1.304257439900384392,-0.075637694978650080048,0.091853923531684960872,-0.016248141537255244590
64,7.999986041486262794,-5.614293820510049736,6.586545300842770451,-0.964142581096097839,-0.078472520096057302560,0.090121072077459010528,-0.011696842399032644082
65,8.1250338246971363903,-5.833100494979568300,6.448697641688888494,-0.640005131950783268,-0.081162371434136166768,0.088225520769499175706,-0.007030878747637768755
66,8.2500117878168816373,-6.019434694838614412,6.303031249710002135,-0.307878977975982706,-0.083656312259609141376,0.086134925660978840817,-0.002446258297895020009
67,8.3749897509366268843,-6.173296420087188072,6.149036207547958913,0.040564530544150944,-0.085957281230165314728,0.083818903044273003338,0.002219705353499855318
68,8.4999677140563721313,-6.335318767227398788,5.962746399369593161,0.356543302416798971,-0.088095644475258599712,0.081323518540619570320,0.006755323874536503714
69,8.6250154972672457276,-6.489350505432048220,5.776286618738509922,0.696658161221085524,-0.089974426291149080976,0.078699738369260481479,0.011388946252985352810
70,8.7499934603869909746,-6.618900377961786484,5.573849427551982905,1.028954287639066639,-0.091723907168719675104,0.075831908417300565921,0.015956906046968027437
71,8.8749714235067362216,-6.748450250491524748,5.363253558635016512,1.336774382239048122,-0.093296089032381939144,0.072802358731207572418,0.020476843950818723721
72,9.0000192067176098179,-6.837707052431305048,5.144499011987610743,1.685047918316001219,-0.094575384679698398232,0.069660095291021827620,0.024980121198909345886
73,9.1249971698373550649,-6.926793841415009576,4.909427109879326222,2.025332749563468325,-0.095693054154114998400,0.066322788050275582755,0.029435376556867989708
74,9.2499751329571003119,-6.983408155788241652,4.650219119485158547,2.333152844163449808,-0.096584446986471796080,0.062856105022222875534,0.033793608095988554837
75,9.3750229161679739082,-7.048353105009186556,4.391011129090990872,2.641142911206611844,-0.097313234093365705392,0.059243384173649994896,0.038069516394882871378
76,9.5000008792877191552,-7.104967419382418632,4.107497077958222556,2.932815623704440792,-0.097783419323619840432,0.055484625504556940841,0.042281722186459257464
77,9.6249788424074644022,-7.113128041274055688,3.856277792841776770,3.256783100406574810,-0.097977370731099671136,0.051629815114584846552,0.046396904159197564857
78,9.7500266256183379985,-7.121118650209616972,3.572763741709008454,3.540297135631737214,-0.098042021200259614704,0.047644648817705483374,0.050381741001577645319
79,9.8750045887380832455,-7.121118650209616972,3.281091012845800762,3.823981143300080171,-0.097880395027359755784,0.043545788647132562368,0.054269554025119647088
80,9.9999825518578284925,-7.080655566663583236,2.989418283982593070,4.099336501252576031,-0.097459187425257093144,0.039382240582906410184,0.058109345158529670514
81,10.1250303350687020888,-7.064504335836384896,2.665450789103062848,4.382850536477738435,-0.096844028415674599800,0.035104998644986700172,0.061738427998503462435
82,10.2500082981884473358,-6.983408155788241652,2.349471999501254515,4.642228484771262313,-0.095984960817897773904,0.030779730846627470043,0.065253826363879101544
83,10.3749862613081925828,-6.910642610587811236,2.025334532169006806,4.877130401246786559,-0.094996592281801060872,0.026308425227748066497,0.068623198981710561610
84,10.5000340445190661791,-6.837707052431305048,1.717514420297637849,5.112032317722310805,-0.093749621869064573568,0.021837119608868662951,0.071846545851997842633
85,10.6250120076388114261,-6.748450250491524748,1.393376952965390140,5.338945529368349060,-0.092226417633553781928,0.017334450162763450349,0.074892505740369040389
86,10.7499899707585566731,-6.627060999853423540,1.061250780355420542,5.549541386469054227,-0.090606237694303074936,0.012765132583803393503,0.077808120498382011214
87,10.8749679338783019201,-6.497341114367609504,0.720965930015011568,5.751978566297092850,-0.088759781112992565456,0.008164451177617527601,0.080465005072826772191
88,11.0000157170891755164,-6.367791241837871240,0.388839757405041970,5.946427041295645482,-0.086686068337059224040,0.003563769771431661699,0.083041526484193528594
89,11.1249936802089207634,-6.205768894697660524,0.064872262525511748,6.132886811464712123,-0.084401751760074551304,-0.001036911634754204203,0.085406359563549931485
90,11.2499716433286660104,-6.011274072946977356,-0.251106527076296585,6.303029227088445676,-0.081988134244769991432,-0.005686599020980396755,0.087577145005230176990
91,11.3750194265395396067,-5.841091103915129584,-0.607538760424866824,6.456854288166846141,-0.079314935300262627840,-0.010270618393952551596,0.089553882809234265109
92,11.4999973896592848537,-5.638605673228885132,-0.939834905487553909,6.586543262313608080,-0.076529087811006877728,-0.014823273939698897381,0.091352253592748147954
93,11.6249753527790301007,-5.436120242542640680,-1.271961078097523507,6.699914881915036931,-0.073580634596288239248,-0.019391611399058147694,0.092906594771305651056
94,11.750023135989903697,-5.225474189964759172,-1.604087250707493105,6.797139119414313247,-0.070421577580518269448,-0.023895260964764166829,0.094283548967947070891
95,11.875001099109648944,-4.982355662776405212,-1.920066040309301438,6.902522034186256107,-0.067099914839285411280,-0.028317560603603243725,0.095450774909726381228
96,11.999979062229394191,-4.731246526652489968,-2.236044829911109771,6.983428917140199335,-0.063714581181455638992,-0.032707516295615705032,0.096389651863735263934
97,12.1250268454402677873,-4.463986159701376384,-2.552023619512918104,7.032041035889837493,-0.060134316563583006552,-0.037032784093974935161,0.097103119945696085030
98,12.2500048085600130343,-4.220867632513022424,-2.875991114392448326,7.072664449809989660,-0.056408098613818986360,-0.041228676105027702934,0.097621560351406626733
99,12.3749827716797582813,-3.937286021778634728,-3.175822520986095394,7.104959214014294730,-0.052552579725735079032,-0.045392224169253855118,0.097896951190734910700
100,12.5000305548906318776,-3.653704411044247032,-3.459336572118863710,7.113117891286961274,-0.048681387996642700536,-0.049442078359786449474,0.097993975009572989393
101,12.6250085180103771246,-3.345980960547099712,-3.742850623251632026,7.121276568559627818,-0.044566287679355989488,-0.053379218796226292535,0.097864609917788884469
102,12.7499864811301223716,-3.054238727921074960,-4.018375969106678453,7.104959214014294730,-0.040354211658329363088,-0.057136997345718540057,0.097491215221048399802
103,12.8750342643409959679,-2.738354655532290584,-4.285742637231285504,7.064505772537323116,-0.036158788030874237304,-0.060846750034771267462,0.096972774815337858099
104,13.0000122274607412149,-2.422300570187430436,-4.561098010633614444,6.999746271685532423,-0.031833083912536194936,-0.064394782989690916922,0.096178943570299032429
105,13.1249901905804864619,-2.114407106734207344,-4.812317295750060230,6.934816798390561177,-0.027442729325038209000,-0.067813440157304104026,0.095158723414638023142
106,13.2499681537002317089,-1.790362412453785912,-5.055377903136066640,6.861898620266103940,-0.022972051427371808328,-0.071069397471183406652,0.093943475582726734462
107,13.3750159369111053052,-1.466317718173364480,-5.290279832791633674,6.756685677937341633,-0.018435743507982434640,-0.074146973017715920272,0.092534180113139288396
108,13.4999939000308505522,-1.158594267676217160,-5.509034379439039443,6.643144085892732229,-0.013867110354013089168,-0.077079490863329067008,0.090930837005875684944
109,13.6249718631505957992,-0.834379560439719956,-5.711471570625566460,6.521613789018636834,-0.009315129593615244312,-0.079882632921635751388,0.089100124949415775868
110,13.7500196463614693955,-0.494183635332100184,-5.905920056534371588,6.375947405212902913,-0.004730823598637427672,-0.082474069146168224640,0.087075365255279709406
111,13.8749976094812146425,-0.153987710224480412,-6.084221159435015451,6.221952371691321895,-0.000065214740928166848,-0.084823415829301484241,0.084872238540653437670
112,13.9999755726009598895,0.178217605947578076,-6.246204906874780562,6.043651278794921798,0.004520070806612679240,-0.087042406605527474953,0.082426062259644908198
113,14.1250233558118334858,0.518413531055197848,-6.400199949036823784,5.865520158341702254,0.009136702036170467664,-0.089051651787180867603,0.079930884049930278376
114,14.2500013189315787328,0.850618847227256336,-6.537877635737988254,5.679060388172635613,0.013721008031148284304,-0.090898197115100375775,0.077112293110755386244
115,14.3749792820513239798,1.182824163399314824,-6.651249261700552083,5.476623208344596990,0.018321966419697601560,-0.092469328835193248174,0.074195698314168293412
116,14.5000270652621975761,1.515029479571373312,-6.756632182385394023,5.241721291869072744,0.022761298635347059896,-0.093895402854366753689,0.071086035918479165201
117,14.6250050283819428231,1.830913551960157688,-6.862015103070235963,4.998660698120881954,0.027199651298433488784,-0.095109771039766048076,0.067829367736671735940
118,14.7499829915016880701,2.138807015413380780,-6.942921990563759775,4.771747486474843699,0.031638983514082947120,-0.096098711716979839873,0.064459995118840275874
119,14.8750307747125616664,2.471012331585439268,-6.999692789771400433,4.520698187897166918,0.035963708079857960040,-0.096908290507246036131,0.060879914207572584303
120,15.0000087378323069134,2.770745173147025304,-7.048304911248601715,4.253331534774157049,0.040208109335464558224,-0.097475779756113018738,0.057153807548760713689
121,15.1249867009520521604,3.070478014708611340,-7.080769649717641732,3.977806204378480636,0.044420185356491184624,-0.097734531330725943450,0.053395359617002816844
122,15.2500344841629257567,3.362050234378560320,-7.096917032725802997,3.686133491880651688,0.048470635204617952104,-0.097928595011685636984,0.049475205320514788844
123,15.3750124472826710037,3.669943697831783412,-7.088758354995363621,3.410778133928155828,0.052390804561861803000,-0.097831563171205790217,0.045424705893668533913
124,15.4999904104024162507,3.953525308566171108,-7.072610971987202356,3.119105421430326880,0.056213998215365738544,-0.097523805616552538855,0.041277182647984200289
125,15.6249683735221614977,4.220955688473360464,-7.048304911248601715,2.794967972285012309,0.059940216165129758736,-0.097037666294552498487,0.037033615622035909979
126,15.750016156733035094,4.480055433532836992,-6.991534112040961057,2.503295259787183361,0.063536153624010862344,-0.096260431451112917818,0.032740066628807397312
127,15.874994119852780341,4.731334582612828008,-6.934933285286037886,2.179327783085049343,0.066938139675412135248,-0.095369502733979779321,0.028301471926608827609
128,15.999972082972525588,4.974283096845106196,-6.870003808347957852,1.847201629110248781,0.070227477182065021632,-0.094186498375806293990,0.023895218497356284137
129,16.1250198661833991843,5.201080380250186044,-6.764790860115833399,1.531222857237600754,0.073385554645271961984,-0.092777086389846499536,0.019407621866451614084
130,16.2499978293031444313,5.428047676611341664,-6.651249261700552083,1.207085408092286183,0.076334007859990600464,-0.091254960649793953787,0.014823001416708865338
131,16.3749757924228896783,5.638693729189223172,-6.529718958007548878,0.874959254117485621,0.079136507742817851192,-0.089439779149100254671,0.010255041622726190711
132,16.5000235756337632746,5.825027929048269284,-6.408188654314545673,0.542833100142685059,0.081745056218165271216,-0.087463858033874284143,0.005638079900037415734
133,16.6250015387535085216,6.003201507015678340,-6.262522262335659314,0.194389591622551409,0.084190998968049802872,-0.085325237064914429137,0.001036798794534592869
134,16.7499795018732537686,6.165223854155889056,-6.100368542443176716,-0.137736562352249153,0.086442990310454503824,-0.082943546434954553947,-0.003596823583914256227
135,16.8750272850841273649,6.327246201296099772,-5.905920056534371588,-0.461704039054383171,0.088484377851807873456,-0.080449142050901927462,-0.008197124650842957085
136,17.0000052482038726119,6.481107926544673432,-5.703482865347844571,-0.785841488199697742,0.090379812061269855336,-0.077646980112196049615,-0.012749403827639679600
137,17.1249832113236178589,6.610827812030487468,-5.500875701708600067,-1.109978937345012313,0.092064642469680505896,-0.074763468246623229529,-0.017334024277382428346
138,17.2500309945344914552,6.732387075624664448,-5.282121155061194298,-1.442105091319812875,0.093506543842459853352,-0.071717256527316524965,-0.021886303454179150861
139,17.3750089576542367022,6.837625095435567316,-5.047219225405627264,-1.766072568021946893,0.094721189020616368872,-0.068493643160263837928,-0.026341558812137794683
140,17.4999869207739819492,6.902400031700436448,-4.812317295750060230,-2.082051339894594920,0.095806533260452997256,-0.065091648025864361885,-0.030715470968444311924
141,17.6250347039848555455,6.959184359029744296,-4.577415366094493196,-2.422336171142062026,0.096616623230078350752,-0.061592621050985039075,-0.035105063741936781277
142,17.7500126671046007925,7.015798673402976372,-4.318037403247608034,-2.730156265742043509,0.097232761792223873544,-0.057915212308758927259,-0.039349610806459193594
143,17.8749906302243460395,7.040110526121811768,-4.050670735123000983,-3.029987655512539001,0.097637317000755035568,-0.054124109692839257615,-0.043512814669329479330
144,17.9999685933440912865,7.056431769905085880,-3.759167978712510778,-3.337807750112520484,0.097815595567226395104,-0.050220293322826836676,-0.047611335986307712604
145,18.1250163765549648828,7.056431769905085880,-3.475483955127024975,-3.629480462610349432,0.097750945098066451536,-0.046250808939560378026,-0.051629494140207941304
146,18.2499943396747101298,7.048271148013448824,-3.175822520986095394,-3.904835820562845292,0.097523688903443619600,-0.042071578961721321314,-0.055469285273617964730
147,18.3749723027944553768,7.023959295294613428,-2.875991114392448326,-4.180361150958521705,0.097037830832181013392,-0.037923712811108073658,-0.059243413822561813687
148,18.5000200860053289731,6.975335589856942636,-2.568171002521079369,-4.447727804081531574,0.096341368959867075864,-0.033647450992789170179,-0.062823494733829505258
149,18.6249980491250742201,6.934872506310908900,-2.252192212919271036,-4.706935779931874899,0.095466628521081778800,-0.029192807407123477694,-0.066274210553313091905
150,18.7499760122448194671,6.845785717327204372,-1.928224718039740814,-4.949996373680065689,0.094332306653093678016,-0.024786189681897305326,-0.069611241898198525740
151,18.8750237954556930634,6.764689537279061128,-1.595928572977053729,-5.184898290155589935,0.093020685771197247144,-0.020298222029804190719,-0.072754225605407802189
152,19.0000017585754383104,6.651290895576521204,-1.263802400367084131,-5.403652824528961646,0.091481808694677984336,-0.015746546603658651467,-0.075734522909312825476
153,19.1249797216951835574,6.529731631982344224,-0.947823610765275798,-5.614248681629666813,0.089731348264544360760,-0.011161547111085690093,-0.078618776432953892077
154,19.2500275049060571537,6.408342381344243016,-0.607538760424866824,-5.800708451798733454,0.087787915979493935928,-0.006593209651726439780,-0.081243319734452626823
155,19.3750054680258024007,6.262471265031230640,-0.275412587814897226,-5.986998249524619542,0.085665225575409122112,-0.001943522265500247228,-0.083769859178539160869
156,19.4999834311455476477,6.092288295999382868,0.072860967803233637,-6.157140665148353095,0.083348583763844477592,0.002672841054298523202,-0.086021987821871532955
157,19.625031214356421244,5.922105326967535096,0.405157112865920722,-6.311135698669934113,0.080837990544800002368,0.007257840546871484576,-0.088176112607791704341
158,19.750009177476166491,5.735771127108488984,0.753430668484051585,-6.440654700373515499,0.078132466365712666992,0.011826178006230734889,-0.090104828521663814117
159,19.874987140595911738,5.517134465595046192,1.061250780355420542,-6.586491056622429973,0.075280988854733943864,0.016410197379202889730,-0.091789514830579544150
160,19.999965103715656985,5.290337182189966344,1.385388247687668251,-6.708021353496525368,0.072284537564426862432,0.020946190891735524454,-0.093263492846059042678
161,20.1250128869265305813,5.079691129612084836,1.717514420297637849,-6.797086913723135140,0.069108828155085392016,0.025449840457441543589,-0.094526762568102309701
162,20.2499908500462758283,4.836572602423730876,2.041651887629885558,-6.878163769120258921,0.065755819731835591512,0.029824114235841100368,-0.095693008471307498031
163,20.3749688131660210753,4.577302844408178576,2.357460704778976404,-6.959240624517382702,0.062289183211274375040,0.034263075907893888325,-0.096486839716346323701
164,20.5000165963768946716,4.334354330175900388,2.681598172111224113,-6.999694065994354316,0.058627615730670298416,0.038539337726212791804,-0.097183647142547070678
165,20.6249945594966399186,4.058763328377073976,2.981429578704871181,-7.040147507471325930,0.054885724939897807056,0.042751891770479270638,-0.097605063729419533688
166,20.7499725226163851656,3.783342339534323336,3.281091012845800762,-7.064453566846145009,0.050997880817233927944,0.046834089907838480583,-0.097896135185933769767
167,20.8750203058272587619,3.491770119864374356,3.580922419439447830,-7.072612244118811553,0.046996408597258632864,0.050819256204717843761,-0.097880454568747817655
168,20.9999982689470040089,3.200027887238349604,3.872425175849938035,-7.064453566846145009,0.042897960673543422432,0.054707390661117360172,-0.097669746275311586150
169,21.1249762320667492559,2.900295045676763568,4.139791843974545086,-7.048306184743992474,0.038701557493525267200,0.058466149330210414227,-0.097264990344199197259
170,21.2500240152776228522,2.584410973287979192,4.399169806821430248,-7.015841448096506851,0.034473808631490169632,0.062159239986049430571,-0.096584843573758524401
171,21.3750019783973680992,2.276517509834756100,4.658377797215597923,-6.951081947244716158,0.030066801650420683080,0.065593579067275522203,-0.095742010400013598381
172,21.4999799415171133462,1.960633437445971724,4.909427109879326222,-6.886322446392925465,0.025644121828342725360,0.068963230254848382657,-0.094656127659886414625
173,21.6250277247279869425,1.628428121273913236,5.144499011987610743,-6.789098208893649149,0.021205769165256296472,0.072203505655114780755,-0.093328175391951095140
174,21.7500056878477321895,1.304383426993491804,5.371242263912738401,-6.667567912019553754,0.016637136011286951000,0.075233055341207774258,-0.091918879922363649074
175,21.8749836509674774365,0.988329341648631656,5.573849427551982905,-6.578332379349763429,0.012069482409880634976,0.078084223259953978755,-0.090234193613447919041
176,22.0000314341783510328,0.648133416541011884,5.776286618738509922,-6.456802082475668034,0.007484196862339788888,0.080789353358180009835,-0.088338799011095957503
177,22.1250093972980962798,0.307937491433392112,5.970735104647315050,-6.294818344124601025,0.002899890867361972248,0.083317081808660058442,-0.086248376732493716572
178,22.2499873604178415268,-0.008116593911468036,6.157194885278398289,-6.124675928500867472,-0.001750045149338817408,0.085633104425365895921,-0.084012908744921418605
179,22.3749653235375867738,-0.348312519019087808,6.311019954987724024,-5.970850867422467007,-0.006366676378896605832,0.087787407307938655455,-0.081502049918020836671
180,22.5000131067484603701,-0.688678457082783352,6.448697641688888494,-5.776402392423914375,-0.010967634767445923088,0.089747646509551721455,-0.078829484726390123582
181,22.6249910698682056171,-1.020713760298766068,6.570227945381891699,-5.573795240152695199,-0.015519615527843767944,0.091497159996991382860,-0.076043235060161257681
182,22.7499690329879508641,-1.344928467535263272,6.708075604535773656,-5.355040705779323488,-0.020088248681813113416,0.093004583943031830614,-0.073078618373442186506
183,22.8750168161988244604,-1.693285014534520100,6.797141169759736844,-5.136286171405951777,-0.024526601344899542304,0.094413995928991625068,-0.069870952120340857595
184,22.9999947793185697074,-2.041641561533776928,6.878218029705978143,-4.909542932203094075,-0.028981606401557471808,0.095515650360298168160,-0.066598603321347476222
185,23.1249727424383149544,-2.349365012030924248,6.951136211921780066,-4.674471043284389276,-0.033388613382626958360,0.096438923024257922246,-0.063147887501863889575
186,23.2500205256491885507,-2.641107244656949000,7.032043099415303878,-4.390957008059226872,-0.037665339872813528328,0.097167151887657176265,-0.059535465317650171773
187,23.3749984887689337977,-2.940840086218535036,7.072666515614783271,-4.115601650106731012,-0.041877415893840154728,0.097653291209657216633,-0.055809358658838301159
188,23.4999764518886790447,-3.248733549671758128,7.096972576353383912,-3.848234996983721143,-0.046008189052135336944,0.097928704817483852406,-0.051937226252482251502
189,23.625024235099552641,-3.556627013124981220,7.080655220892505160,-3.580868343860711274,-0.050025334113119103192,0.097993392711137083584,-0.047968070027288123152
190,23.750002198219297888,-3.815726758184457748,7.096972576353383912,-3.264889571988063247,-0.053913178235782982304,0.097864016923830621228,-0.043886209366069963997
191,23.874980161339043135,-4.115629612702119556,7.064507837884343895,-2.957069477388081764,-0.057769676676429919080,0.097442565495483812038,-0.039771027393331656604
192,24.0000279445499167313,-4.399041210480431480,7.015895716407142613,-2.681544146992405351,-0.061414591763462495088,0.096859394333003924903,-0.035445137127157117706
